"","sku","product_type","vendor","color","structure.c..714095...711538...708981...717352...714795...712239..","n_obs","n_featured","n_not_featured","baseline_sales","actual_featured_sales","model_featured_sales","baseline_price","featured_price","avg_price","baseline_revenue","featured_revenue","avg_revenue","feature_coef","feature_se","feature_multiplier","promo_lift_pct","lower_ci_pct","upper_ci_pct","lower_ci_90_pct","upper_ci_90_pct","incremental_sales","actual_incremental_sales","incremental_revenue","actual_incremental_revenue","price_elasticity","promo_significant","price_significant","r_squared","adj_r_squared","mape"
"1",6,"Selfie.sticks",3,"blue",14-11-16,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"2",6,"Selfie.sticks",3,"blue",21-11-16,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"3",6,"Selfie.sticks",3,"blue",28-11-16,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"4",6,"Selfie.sticks",3,"blue",5-12-16,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"5",6,"Selfie.sticks",3,"blue",12-12-16,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"6",6,"Selfie.sticks",3,"blue",19-12-16,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"7",6,"Selfie.sticks",3,"blue",26-12-16,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"8",6,"Selfie.sticks",3,"blue",2-01-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"9",6,"Selfie.sticks",3,"blue",9-01-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"10",6,"Selfie.sticks",3,"blue",16-01-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"11",6,"Selfie.sticks",3,"blue",23-01-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"12",6,"Selfie.sticks",3,"blue",30-01-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"13",6,"Selfie.sticks",3,"blue",6-02-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"14",6,"Selfie.sticks",3,"blue",13-02-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"15",6,"Selfie.sticks",3,"blue",20-02-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"16",6,"Selfie.sticks",3,"blue",27-02-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"17",6,"Selfie.sticks",3,"blue",6-03-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"18",6,"Selfie.sticks",3,"blue",13-03-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"19",6,"Selfie.sticks",3,"blue",20-03-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"20",6,"Selfie.sticks",3,"blue",27-03-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"21",6,"Selfie.sticks",3,"blue",3-04-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"22",6,"Selfie.sticks",3,"blue",10-04-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"23",6,"Selfie.sticks",3,"blue",17-04-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"24",6,"Selfie.sticks",3,"blue",24-04-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"25",6,"Selfie.sticks",3,"blue",1-05-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"26",6,"Selfie.sticks",3,"blue",8-05-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"27",6,"Selfie.sticks",3,"blue",15-05-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"28",6,"Selfie.sticks",3,"blue",22-05-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"29",6,"Selfie.sticks",3,"blue",29-05-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
"30",6,"Selfie.sticks",3,"blue",5-06-17,98,10,88,13.1477272727273,46.8,41.4703693884318,37.3036363636364,27.893,36.3433673469388,481.199545454546,1087.352,543.051836734694,1.14873026886828,0.175196634584059,3.15418539860156,215.418539860156,123.746799036747,344.649289803575,136.441776855504,320.775281807803,28.3226421157045,33.6522727272727,1036.59303463189,606.152454545455,-0.798226982627558,TRUE,TRUE,0.623465607281451,0.559953782003624,33.3345926365034
